Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind,vpd
7,8,1987,24.57,16.99,66.57,0.93,23.40,0.17,6.03,0.8397688322967649
8,8,1987,25.21,16.03,63.86,0.53,27.58,0.00,6.26,0.908811338743718
9,8,1987,26.28,16.12,59.67,0.34,28.12,0.00,7.61,1.058612321375461
10,8,1987,31.45,16.77,55.71,0.37,27.78,0.00,7.13,1.443553381146657
11,8,1987,35.49,17.03,51.12,0.36,26.54,0.00,6.00,1.886321809457269
12,8,1987,27.94,21.21,67.34,0.24,24.95,0.01,3.80,1.0265057704744933
13,8,1987,25.10,19.85,79.33,0.29,16.01,0.19,2.97,0.5687715369009418
14,8,1987,24.44,19.28,76.53,0.30,21.88,0.04,3.63,0.6219207805449338
15,8,1987,24.40,19.38,81.41,0.81,15.25,1.16,4.21,0.4932245812128482
16,8,1987,25.34,18.94,76.09,0.62,17.82,0.15,5.22,0.6481622010588559
17,8,1987,29.94,18.44,68.71,0.50,26.16,0.00,6.62,0.9934999888497384
18,8,1987,33.27,18.64,67.74,0.39,26.24,0.02,5.76,1.1702886613952281
19,8,1987,34.05,17.03,64.12,0.36,26.52,0.00,3.84,1.305225234946247
20,8,1987,34.23,17.17,52.85,0.37,26.05,0.00,2.45,1.7319285906248651
21,8,1987,29.46,18.73,65.49,0.25,25.32,0.00,5.53,1.082587565923279
22,8,1987,25.56,17.99,65.74,0.21,24.33,0.00,7.79,0.9143454570607925
23,8,1987,25.40,17.22,66.08,0.21,25.10,0.00,7.72,0.8834383645255937
24,8,1987,25.61,16.63,60.18,0.25,24.97,0.00,6.87,1.0308355104969715
25,8,1987,27.15,16.13,60.86,0.26,25.78,0.00,6.33,1.062704998465656
26,8,1987,27.86,15.54,65.50,0.26,25.52,0.00,5.48,0.951298175529709
27,8,1987,27.43,16.65,59.30,0.24,25.38,0.00,8.35,1.1297185129152814
28,8,1987,27.95,16.07,49.22,0.26,25.14,0.00,6.78,1.4206650150340308
29,8,1987,27.64,16.62,57.10,0.27,25.00,0.00,4.73,1.1996926537359505
30,8,1987,23.23,18.00,77.64,0.17,18.21,0.02,3.35,0.5492452320089962
31,8,1987,23.09,17.35,71.76,0.20,14.92,0.02,2.40,0.6785924807948356
1,9,1987,24.20,16.78,69.79,0.22,18.21,0.00,3.87,0.7447979508527109
2,9,1987,27.36,15.65,71.35,0.25,23.75,0.00,5.00,0.7763248630021757
3,9,1987,26.14,16.66,70.73,0.22,23.47,0.00,5.56,0.7735664915216502
4,9,1987,26.33,17.10,69.79,0.21,23.20,0.01,8.07,0.8122889800481534
5,9,1987,27.24,16.11,64.52,0.24,23.71,0.01,7.62,0.9662891154801003
6,9,1987,34.50,16.89,52.74,0.32,23.54,0.00,5.92,1.7470624679507294
7,9,1987,31.68,18.54,49.76,0.29,23.33,0.00,4.28,1.709312111643482
8,9,1987,33.44,18.19,56.14,0.28,23.42,0.00,6.44,1.588698525906346
9,9,1987,29.80,17.49,61.76,0.24,23.40,0.00,7.68,1.184169948729666
10,9,1987,33.63,17.97,56.59,0.29,22.81,0.00,5.78,1.5781164447686047
11,9,1987,29.82,16.99,67.44,0.24,22.35,0.01,2.55,0.9989336102851594
12,9,1987,34.19,17.34,43.61,0.35,22.31,0.02,2.62,2.0739306423034156
13,9,1987,38.55,18.05,38.69,0.35,22.32,0.00,2.96,2.7267067227202237
14,9,1987,30.19,17.47,62.22,0.22,21.93,0.00,2.73,1.1873740713189929
15,9,1987,30.23,17.84,61.16,0.25,21.79,0.00,2.39,1.2317482709361551
16,9,1987,35.47,19.40,43.94,0.32,20.65,0.00,2.21,2.2489111564970603
17,9,1987,38.00,21.83,37.79,0.30,18.65,0.00,2.25,2.8745426534345686
18,9,1987,35.64,22.13,62.66,0.22,17.97,0.07,2.76,1.5850090037048594
19,9,1987,25.00,20.32,83.30,0.42,9.74,0.73,2.98,0.4636572054118022
20,9,1987,25.79,19.11,74.10,0.49,17.73,0.03,4.44,0.7164528891524888
21,9,1987,24.47,18.90,73.76,0.30,16.58,0.00,3.84,0.6891752221175458
22,9,1987,23.75,19.87,84.17,0.53,8.48,3.03,3.72,0.4162470466079857
23,9,1987,23.79,19.14,86.95,1.31,10.66,6.13,2.56,0.3368969483789779
24,9,1987,23.66,19.18,88.28,1.61,9.54,1.05,6.03,0.30154114525687525
25,9,1987,22.37,19.30,86.25,2.49,7.83,18.16,9.08,0.3398316639005867
26,9,1987,21.35,18.97,91.71,1.96,7.02,11.14,6.41,0.1962351355816625
27,9,1987,22.68,17.82,85.26,2.11,13.19,2.39,3.08,0.3534845964615636
28,9,1987,23.49,16.56,82.61,2.38,18.12,0.00,2.05,0.41545929073228605
29,9,1987,25.11,16.12,87.01,2.09,16.81,0.72,1.45,0.32610507519877485
30,9,1987,22.96,16.80,89.48,1.43,8.93,1.72,2.48,0.24805915042356697
1,10,1987,22.72,16.40,84.13,1.93,15.53,0.09,2.21,0.36719010678675335
2,10,1987,20.70,16.40,84.68,1.52,10.03,2.06,2.21,0.3299016447911012
3,10,1987,19.63,15.25,75.01,1.93,15.12,0.27,2.05,0.5020799622782568
4,10,1987,19.86,14.20,76.55,1.66,14.80,0.01,1.73,0.46167947155660527
5,10,1987,20.66,13.21,76.49,1.74,16.35,0.26,1.69,0.4647935958984444
6,10,1987,19.76,13.22,77.62,1.51,14.91,0.28,2.78,0.42781932158084124
7,10,1987,19.87,12.95,86.13,0.71,6.85,1.72,2.27,0.26439060111999857
8,10,1987,22.15,15.52,82.88,1.64,13.59,0.41,3.21,0.3793349811724782
9,10,1987,18.75,15.32,89.86,0.66,3.41,8.66,2.84,0.19794053696060665
10,10,1987,17.60,13.17,75.69,2.26,11.09,1.88,5.98,0.4287256488232567
11,10,1987,18.23,12.81,81.45,1.18,6.62,4.04,3.56,0.33142212379156266
12,10,1987,18.45,14.37,73.13,1.81,9.16,0.00,3.03,0.5052248297639477
13,10,1987,19.00,12.49,79.66,1.32,9.38,0.06,2.70,0.37079034522062737
14,10,1987,18.62,12.20,79.95,1.20,7.40,0.03,3.46,0.3575922573966943
15,10,1987,20.77,17.92,88.98,1.50,5.76,11.52,10.18,0.24826495109957092
16,10,1987,18.75,14.80,67.50,2.57,12.08,0.02,4.33,0.6251156751061555
17,10,1987,19.36,13.90,71.42,1.56,10.83,0.00,1.37,0.5480919595350564
18,10,1987,19.24,13.57,74.80,1.25,8.72,0.00,2.05,0.4769162723380158
19,10,1987,17.58,11.97,89.73,0.55,0.57,20.67,4.57,0.1750984052121849
20,10,1987,17.23,13.39,73.13,2.01,12.85,0.58,3.47,0.47056965970667863
21,10,1987,16.14,11.86,75.42,0.90,6.00,0.00,1.37,0.39626383766253714
22,10,1987,16.69,8.47,76.17,1.18,8.61,0.83,1.40,0.3583536837429724
23,10,1987,18.50,8.67,86.91,1.24,9.52,0.61,2.58,0.21287568492854447
24,10,1987,19.34,12.75,81.82,1.42,10.34,0.00,2.95,0.3379562453674758
25,10,1987,22.64,13.81,87.86,1.20,9.55,0.34,3.27,0.2627000657194367
26,10,1987,23.14,15.05,83.63,1.46,11.78,0.83,2.88,0.3719394140082741
27,10,1987,16.31,14.19,93.32,0.80,1.26,13.83,6.00,0.1159990824674264
28,10,1987,15.95,12.56,93.19,0.63,3.38,2.09,2.69,0.1112648636230733
29,10,1987,17.34,13.14,83.38,1.24,6.87,0.67,3.41,0.2901369432331944
30,10,1987,19.15,15.75,76.56,1.86,7.42,0.45,7.13,0.46967841208906624
31,10,1987,21.00,15.39,83.46,1.48,10.22,0.25,5.30,0.3502878063451156
1,11,1987,23.69,14.33,77.50,1.63,10.31,0.00,4.56,0.513225805922572
2,11,1987,22.29,14.47,70.30,1.85,8.46,0.09,5.81,0.6443485622818828
3,11,1987,24.01,15.29,72.33,2.49,11.17,1.50,7.45,0.653448705096769
4,11,1987,22.90,16.04,75.72,1.82,10.40,0.30,4.35,0.5603128685708303
5,11,1987,22.13,13.22,82.32,1.19,10.31,0.01,2.40,0.36990233307471043
6,11,1987,16.90,13.37,96.64,0.40,0.16,30.88,4.43,0.05812619501899485
7,11,1987,17.76,15.33,92.47,0.74,3.06,2.33,5.44,0.14212741223030223
8,11,1987,16.68,12.13,87.57,0.79,3.08,1.09,4.90,0.20592864910785713
9,11,1987,15.91,11.28,87.71,0.84,4.44,1.40,4.69,0.1932730058818466
10,11,1987,16.65,9.51,85.61,1.12,9.35,0.00,3.51,0.22184955308361443
11,11,1987,16.83,10.50,84.25,1.06,7.92,0.00,2.71,0.25095017224066707
12,11,1987,16.54,10.41,80.69,1.01,6.90,0.00,1.26,0.30355982698834416
13,11,1987,16.77,14.08,88.01,0.75,3.78,1.09,4.11,0.21081947984089155
14,11,1987,16.56,10.58,81.82,1.30,8.63,0.95,2.70,0.28732269354784723
15,11,1987,17.21,9.51,84.56,1.02,9.52,0.00,1.37,0.24332570503608397
16,11,1987,18.37,10.94,88.97,0.94,9.24,0.02,2.77,0.18861223178665742
17,11,1987,20.90,10.50,82.74,1.18,11.44,0.00,3.56,0.322890322569622
18,11,1987,21.56,10.12,80.06,1.23,11.59,0.00,3.49,0.380028621230599
19,11,1987,19.77,9.75,83.35,1.01,11.63,0.00,3.04,0.29243544719811343
20,11,1987,20.70,8.37,86.01,0.97,11.54,0.03,2.44,0.24773827610971155
21,11,1987,19.94,9.24,80.63,1.31,11.16,0.11,4.20,0.3386281084698681
22,11,1987,16.24,7.31,72.50,1.34,11.26,0.00,4.23,0.3945883904042562
23,11,1987,13.52,7.95,79.05,0.92,3.27,0.89,5.62,0.27429897408668324
24,11,1987,12.82,6.18,82.63,1.03,5.29,3.90,4.10,0.21078955410189115
25,11,1987,12.41,6.68,84.75,1.08,8.83,1.39,3.55,0.1846006366842794
26,11,1987,13.15,7.32,81.12,0.96,7.07,0.88,2.61,0.23945666413600897
27,11,1987,12.79,6.18,76.01,1.17,10.94,0.13,2.92,0.29077637600812833
28,11,1987,12.39,3.64,79.44,0.91,10.92,0.00,2.97,0.2294419949993559
29,11,1987,14.20,3.17,74.18,1.06,10.52,0.00,3.83,0.30808799317633817
30,11,1987,12.71,6.66,79.33,0.60,1.77,0.13,4.02,0.25303194071032087
1,12,1987,14.42,10.35,83.91,0.72,2.77,1.11,4.32,0.23328582602423054
2,12,1987,12.87,10.19,90.49,0.99,4.19,9.05,6.56,0.12975284367644924
3,12,1987,15.70,8.91,89.06,0.97,3.83,8.35,4.94,0.15998846024555324
4,12,1987,14.11,9.57,73.85,1.68,7.66,2.22,6.23,0.36650227114503986
5,12,1987,14.62,10.51,84.29,1.26,3.92,5.90,5.07,0.23051556857194222
6,12,1987,16.31,11.37,88.92,0.81,5.61,19.27,3.37,0.1772774960598933
7,12,1987,14.20,9.95,92.20,0.94,3.75,7.13,6.00,0.11088970368604034
8,12,1987,12.03,10.10,94.67,1.10,1.05,21.27,8.16,0.07039747638197658
9,12,1987,14.78,10.43,81.44,0.88,4.29,0.19,3.97,0.27330887871037723
10,12,1987,16.32,14.23,93.80,0.56,1.06,7.11,6.85,0.10783064560212074
11,12,1987,15.89,12.75,98.60,0.09,0.33,31.70,3.58,0.022953020119818035
12,12,1987,16.11,13.18,97.21,0.54,0.84,21.80,7.95,0.04668505938856149
13,12,1987,15.56,13.27,89.22,1.63,4.24,13.07,8.44,0.17745173810032466
14,12,1987,17.00,13.65,89.39,0.84,3.74,8.88,7.03,0.18569542150020002
15,12,1987,17.78,16.57,98.01,0.37,1.38,28.77,6.93,0.039015570774810104
16,12,1987,18.28,16.41,98.10,0.39,2.24,3.20,5.56,0.03768708844837909
17,12,1987,18.18,12.39,92.27,0.96,7.67,0.59,3.80,0.13629952447959126
18,12,1987,16.94,12.65,95.82,0.17,1.49,2.69,2.68,0.07093869954940568
19,12,1987,16.85,10.85,93.83,0.63,6.21,0.40,2.29,0.09930827197186276
20,12,1987,18.46,10.13,86.74,0.89,9.39,0.02,2.97,0.22297674119751454
21,12,1987,16.55,9.15,93.38,0.57,6.97,0.23,1.40,0.1007200493418785
22,12,1987,15.05,8.83,92.14,0.56,5.37,0.09,1.66,0.11183937439471348
23,12,1987,13.54,11.78,87.12,0.48,3.22,0.15,1.00,0.1889400189344046
24,12,1987,15.04,8.88,90.01,0.55,5.96,0.05,1.09,0.14228404856645627
25,12,1987,15.52,9.87,95.24,0.25,2.07,2.41,1.10,0.07093801866183225
26,12,1987,15.38,8.59,93.55,0.57,6.87,0.22,2.97,0.09236927894032365
27,12,1987,16.48,7.12,87.57,0.77,9.05,0.01,3.31,0.1792985411025123
28,12,1987,16.66,8.04,85.96,0.81,9.63,0.00,4.09,0.20863895363907337
29,12,1987,15.50,8.51,86.97,0.45,3.59,0.16,2.95,0.18708661858467646
30,12,1987,14.46,10.64,83.72,0.72,4.09,0.22,3.23,0.2383867631213561
31,12,1987,14.70,8.73,77.61,1.29,4.95,4.94,5.37,0.3134570345340073
1,1,1988,14.98,7.42,82.46,0.83,7.34,0.00,2.48,0.23979575227716698
2,1,1988,14.86,9.31,94.74,0.40,2.20,3.57,4.52,0.07528012414896712
3,1,1988,15.33,11.43,79.54,1.00,4.31,0.01,3.20,0.31637569048123626
4,1,1988,14.27,12.61,81.05,0.95,3.23,0.43,4.49,0.29247589431536203
5,1,1988,15.56,13.50,88.16,1.29,1.25,11.95,9.34,0.19626441306638376
6,1,1988,14.38,8.90,70.90,1.68,7.92,0.43,5.11,0.4043129016603023
7,1,1988,13.78,7.02,73.74,0.93,6.14,0.18,1.62,0.33864365886441616
8,1,1988,13.58,5.00,87.05,0.76,9.72,0.00,1.79,0.15720409405018287
9,1,1988,14.75,4.31,83.73,0.75,9.31,0.00,1.62,0.204129015081014
10,1,1988,13.24,6.17,93.82,0.35,3.71,1.71,2.60,0.07624945249378423
11,1,1988,13.75,8.89,87.54,0.74,6.61,0.13,1.82,0.16898318295068226
12,1,1988,14.14,7.52,92.00,0.47,0.80,10.44,5.84,0.10605541120098372
13,1,1988,14.29,10.25,82.38,1.14,6.50,18.02,3.89,0.2535187901636
14,1,1988,12.60,7.50,91.00,1.18,4.33,15.66,5.59,0.11231136569302103
15,1,1988,12.72,6.73,81.79,1.20,6.98,3.11,4.47,0.22343602410610153
16,1,1988,11.57,7.72,86.48,0.98,6.09,2.88,4.84,0.16330600025178832
17,1,1988,15.95,8.62,81.07,1.14,9.44,0.01,6.33,0.2774576690214552
18,1,1988,15.42,6.36,83.10,1.15,10.27,1.15,3.71,0.2290526364623977
19,1,1988,13.26,8.56,81.97,1.25,7.44,7.52,6.22,0.23779885960166758
20,1,1988,13.82,7.06,82.05,0.71,5.93,0.22,3.53,0.2320953506817809
21,1,1988,13.85,7.95,84.79,0.79,6.21,0.18,2.37,0.20170218760031355
22,1,1988,14.62,8.95,88.38,0.57,4.89,0.23,2.75,0.1631598277407169
23,1,1988,13.22,10.61,89.66,0.49,3.33,0.59,2.78,0.1446840278281729
24,1,1988,15.46,12.61,93.96,0.62,2.12,2.77,7.36,0.09713820326386147
25,1,1988,14.63,13.50,96.79,0.35,0.16,22.16,6.27,0.05156242956643031
26,1,1988,15.01,13.85,95.99,0.80,1.44,12.31,8.38,0.06595556978893757
27,1,1988,14.92,11.76,84.18,1.63,7.53,9.20,6.55,0.24339892821938203
28,1,1988,14.42,9.97,86.47,0.86,5.21,3.77,3.93,0.19403348442825608
29,1,1988,15.24,10.78,93.54,0.56,0.95,22.53,7.96,0.0977241528095496
30,1,1988,14.70,9.70,74.84,1.54,8.45,0.04,5.16,0.361823476524364
31,1,1988,15.39,10.42,84.03,1.10,8.19,0.23,4.16,0.24047567429196715
1,2,1988,14.90,9.95,80.16,1.31,5.13,3.50,5.93,0.2894906383700271
2,2,1988,13.55,8.40,77.25,0.99,6.49,0.07,2.29,0.30199062988010494
3,2,1988,14.72,8.08,85.30,0.96,5.26,2.13,5.29,0.20238037470038273
4,2,1988,15.07,10.97,87.27,1.12,6.80,2.95,4.52,0.1924232118229603
5,2,1988,14.69,12.99,85.43,0.97,4.45,0.64,5.20,0.23081784511661207
6,2,1988,13.42,7.71,74.95,1.95,9.57,2.99,7.78,0.3245457400132229
7,2,1988,12.52,6.16,77.60,1.03,7.01,0.09,3.99,0.26845330807313694
8,2,1988,13.39,5.96,87.28,0.57,5.29,0.17,2.33,0.157024240286757
9,2,1988,14.23,9.70,89.77,0.72,5.18,0.46,3.07,0.14455581895929837
10,2,1988,13.12,5.99,75.80,1.16,7.48,0.00,3.27,0.295727709382978
11,2,1988,12.65,5.02,81.55,0.86,5.93,0.09,2.88,0.21562071661785664
12,2,1988,14.35,6.88,81.53,1.42,13.69,1.17,2.01,0.2427799069991421
13,2,1988,15.37,5.26,85.54,1.25,14.26,0.01,1.93,0.1904863334281921
14,2,1988,20.00,9.16,77.12,1.87,13.33,0.20,6.78,0.4002638841603261
15,2,1988,13.06,8.91,90.91,1.07,1.56,19.87,7.04,0.12020427051971283
16,2,1988,12.62,8.53,92.58,0.49,3.24,2.28,4.96,0.0954604370535932
17,2,1988,15.31,6.91,85.22,1.23,12.24,0.00,4.06,0.2021434482008564
18,2,1988,16.95,6.58,81.34,1.54,15.47,0.00,3.60,0.2710297184184043
19,2,1988,17.68,6.10,79.01,1.66,15.25,0.00,3.57,0.31111669562365485
20,2,1988,17.39,6.20,81.18,1.45,14.58,0.00,2.78,0.27611561439422205
21,2,1988,15.56,6.75,86.76,0.80,6.53,0.27,3.87,0.18222208249185567
22,2,1988,16.02,8.94,81.72,0.60,3.52,0.16,3.27,0.2709119833117801
23,2,1988,18.13,7.49,78.94,1.66,14.99,0.00,3.57,0.3282192314262109
24,2,1988,18.20,6.78,74.98,1.84,16.87,0.00,3.27,0.38492167744768846
25,2,1988,15.69,5.24,65.48,2.08,17.53,0.00,4.61,0.46077768255901375
26,2,1988,12.63,3.38,59.45,2.07,17.69,0.00,5.29,0.4542310796768976
27,2,1988,11.07,0.61,50.50,2.17,18.48,0.00,6.64,0.4844289803869001
28,2,1988,12.61,2.72,65.07,1.69,17.41,0.00,3.65,0.38472345276011244
29,2,1988,13.88,1.62,65.16,1.70,18.17,0.00,4.28,0.39593551086646195
1,3,1988,13.06,3.09,57.51,1.95,18.52,0.00,6.10,0.48147111876823134
2,3,1988,15.05,3.62,66.80,1.52,14.92,0.00,4.18,0.41543293851312313
3,3,1988,12.13,7.67,89.04,0.93,6.74,3.88,4.71,0.1350012909104501
4,3,1988,13.71,6.52,75.19,1.86,13.28,2.49,5.40,0.3148488502675594
5,3,1988,12.91,4.43,63.78,2.12,18.93,0.00,6.67,0.42145260324643274
6,3,1988,14.25,3.34,66.28,1.87,19.09,0.00,4.12,0.40480396678350483
7,3,1988,16.30,5.29,74.69,1.69,18.98,0.00,4.15,0.34719631112171956
8,3,1988,17.80,5.19,75.07,1.62,19.10,0.00,2.33,0.36424281894330446
9,3,1988,19.20,5.66,74.73,1.70,19.42,0.01,2.52,0.39652244871092335
10,3,1988,19.32,6.48,74.28,1.72,19.54,0.01,2.41,0.41258606208483073
11,3,1988,19.46,5.98,67.43,1.77,20.11,0.00,3.03,0.5203166118702911
12,3,1988,19.23,5.69,66.79,1.70,20.38,0.00,2.75,0.5221195252170105
13,3,1988,19.07,6.91,66.17,1.23,13.64,0.00,2.29,0.5417352958138051
14,3,1988,17.00,7.21,74.79,1.30,20.35,0.00,4.80,0.37236765252326154
15,3,1988,16.12,7.92,80.70,0.80,10.18,0.16,3.37,0.279773583716884
16,3,1988,16.51,9.93,79.07,1.06,13.05,0.11,3.29,0.32447621115546
17,3,1988,19.20,9.15,77.88,1.42,19.69,0.05,3.11,0.3743486242265661
18,3,1988,21.44,6.35,80.50,1.33,20.18,0.02,1.90,0.3425205992097222
19,3,1988,20.48,8.42,82.22,1.27,20.89,0.05,1.40,0.31226244026985017
20,3,1988,17.95,8.53,84.72,1.04,19.88,0.06,1.87,0.24215917273899423
21,3,1988,16.73,8.68,82.59,1.46,12.84,4.03,4.44,0.26361334500138933
22,3,1988,16.57,7.85,74.40,1.45,17.37,0.00,3.91,0.3772685656868322
23,3,1988,21.62,8.88,77.96,1.57,21.58,0.00,4.72,0.4101749879462331
24,3,1988,23.36,8.79,77.52,1.59,21.90,0.02,2.50,0.449945100422785
25,3,1988,22.87,9.59,74.63,1.43,22.22,0.02,1.90,0.5051234048037363
26,3,1988,22.36,8.45,73.99,1.18,22.51,0.03,3.01,0.49530832631511634
27,3,1988,18.93,8.22,75.35,0.83,22.45,0.00,4.27,0.4038612463863702
28,3,1988,18.82,10.23,70.71,0.78,23.18,0.00,6.16,0.5008378355847072
29,3,1988,19.26,9.92,71.38,0.78,22.53,0.13,6.56,0.49436548866225194
30,3,1988,15.75,8.32,64.68,0.64,15.13,0.01,5.29,0.5096373514586591
31,3,1988,16.62,8.22,72.56,0.54,13.79,0.02,4.72,0.4089252351632138
1,4,1988,16.88,7.40,69.03,0.71,22.93,0.00,5.16,0.4572339132052117
2,4,1988,15.15,9.82,69.69,0.80,14.82,0.75,6.17,0.44481656389477564
3,4,1988,13.77,8.46,72.25,0.75,13.55,1.09,6.04,0.37209218919087417
4,4,1988,14.37,7.74,73.81,1.98,17.48,4.16,5.56,0.3524277086257007
5,4,1988,14.16,7.69,78.25,1.71,15.23,4.17,6.14,0.28988481942524613
6,4,1988,14.61,9.42,73.30,1.65,16.62,0.08,4.79,0.3796793817717967
7,4,1988,15.53,8.29,71.90,1.57,15.63,0.19,2.56,0.40162711484060365
8,4,1988,16.13,6.67,73.70,1.49,20.38,0.00,3.93,0.36988604827674587
9,4,1988,17.42,7.25,73.08,1.42,22.59,0.00,3.80,0.40502446219213084
10,4,1988,18.26,7.31,71.72,1.33,25.10,0.00,2.70,0.4413601628140056
11,4,1988,16.65,10.33,89.66,0.46,6.43,1.75,5.20,0.1628833248999133
12,4,1988,18.35,14.66,85.80,1.45,18.25,0.92,4.83,0.26825392896048394
13,4,1988,19.39,12.97,85.56,1.33,18.22,0.45,3.18,0.27048029571642407
14,4,1988,24.57,12.05,79.36,1.57,23.16,0.05,2.72,0.46385679070756214
15,4,1988,20.89,11.34,81.92,0.80,15.98,0.09,2.79,0.34468880567028193
16,4,1988,18.81,12.82,76.71,0.85,17.74,0.05,2.73,0.4252413428332711
17,4,1988,19.95,14.79,85.94,0.46,12.92,0.20,4.86,0.28214764429776973
18,4,1988,18.10,13.63,94.80,0.66,4.25,7.00,4.87,0.09457826489243848
19,4,1988,18.17,10.77,78.04,2.22,21.85,0.23,3.63,0.37100692358137444
20,4,1988,21.31,9.12,66.99,2.34,24.02,0.00,3.47,0.6093907569081483
21,4,1988,19.16,9.77,73.56,1.69,24.82,0.98,3.63,0.4532593371028153
22,4,1988,18.15,11.84,74.31,1.53,15.40,1.06,3.94,0.4458976023863048
23,4,1988,18.53,11.41,68.82,1.34,19.17,0.00,4.25,0.5429535071620055
24,4,1988,19.68,10.47,67.94,1.17,24.31,0.00,5.51,0.5705940332876998
25,4,1988,16.81,9.58,65.94,0.71,19.92,0.03,6.19,0.5293515797438952
26,4,1988,18.77,10.32,68.01,0.74,26.58,0.02,7.52,0.547125609471226
27,4,1988,22.86,11.25,69.20,0.73,26.80,0.00,6.89,0.6345453466150464
28,4,1988,19.99,12.13,70.11,0.57,26.81,0.00,5.56,0.5606566527700803
29,4,1988,18.99,11.71,70.59,0.51,19.02,0.19,4.58,0.5252611878582023
30,4,1988,17.50,13.33,74.40,0.49,15.56,0.70,4.88,0.45189088061551175
1,5,1988,18.15,13.70,71.78,1.24,16.46,1.70,6.12,0.5151961141843202
2,5,1988,17.83,13.50,66.98,1.61,14.94,2.25,6.15,0.592626020304239
3,5,1988,18.12,11.33,79.81,1.32,16.03,9.14,4.64,0.3453905684167553
4,5,1988,17.03,13.69,94.05,1.87,8.97,20.92,6.99,0.10436729010320245
5,5,1988,18.41,13.68,90.46,3.18,17.93,24.15,4.14,0.17570345997257486
6,5,1988,19.79,12.75,83.53,3.06,23.86,2.53,2.52,0.31140727524785095
7,5,1988,17.11,12.65,90.16,1.30,9.25,1.63,2.84,0.1680229604813226
8,5,1988,18.23,12.15,85.69,1.60,12.41,0.38,2.58,0.2511780159400465
9,5,1988,20.43,13.32,80.17,2.86,20.79,0.05,5.02,0.38972529882372586
10,5,1988,22.42,12.50,74.93,3.59,26.55,0.00,6.31,0.5216888463819855
11,5,1988,19.19,12.40,77.20,3.32,24.98,2.38,8.24,0.4176463560620238
12,5,1988,17.20,12.26,74.45,2.93,24.77,0.03,5.49,0.43297250754154226
13,5,1988,15.35,10.21,78.33,1.78,14.33,0.10,3.19,0.3239128646724838
14,5,1988,17.31,11.00,72.71,2.33,21.11,0.00,2.33,0.4487622062877097
15,5,1988,19.22,10.54,82.94,2.33,23.62,1.98,3.84,0.29862207714517375
16,5,1988,19.01,13.46,87.51,1.31,9.47,1.50,2.04,0.2337006112472908
17,5,1988,20.42,12.36,74.61,2.80,22.48,0.00,4.32,0.4869773537910793
18,5,1988,19.80,11.34,73.92,2.70,27.36,0.00,4.67,0.4762425129567165
19,5,1988,21.11,9.54,72.65,2.51,29.01,0.00,4.33,0.5052200066634795
20,5,1988,25.82,9.62,71.06,2.56,29.47,0.00,2.48,0.6544606841623302
21,5,1988,25.72,14.42,63.88,2.27,28.18,0.00,2.00,0.8937716334864545
22,5,1988,21.81,12.84,78.23,1.35,26.80,0.02,3.02,0.4458097119482427
23,5,1988,20.59,13.94,80.86,0.99,17.73,0.11,2.89,0.38446983793778844
24,5,1988,22.75,12.22,73.27,1.29,27.15,0.00,5.24,0.5600303687789168
25,5,1988,20.01,12.23,72.00,1.00,23.29,0.00,4.40,0.5269189252515052
26,5,1988,21.93,12.29,70.72,1.09,27.80,0.00,4.70,0.5947181151521277
27,5,1988,22.37,11.78,66.75,0.98,29.97,0.00,5.29,0.6793796894894681
28,5,1988,19.96,11.70,76.42,0.75,21.91,0.01,3.47,0.4371208656474328
29,5,1988,20.50,13.30,75.12,0.77,17.07,0.20,3.20,0.49001893877440117
30,5,1988,22.34,12.73,68.17,0.86,24.02,0.01,5.09,0.6637737723817145
31,5,1988,23.67,12.33,62.07,0.87,30.39,0.00,7.62,0.8266273242314295
1,6,1988,27.58,13.85,65.91,0.85,29.95,0.00,6.63,0.898540981253463
2,6,1988,32.94,14.72,63.12,0.91,28.29,0.03,5.61,1.2332838127513979
3,6,1988,31.70,16.92,60.24,0.73,29.09,0.09,9.64,1.3126142740647357
4,6,1988,28.09,16.40,60.17,0.69,29.11,0.00,9.12,1.1281946621882735
5,6,1988,27.67,14.95,66.60,0.69,29.77,0.00,3.44,0.9030975595058663
6,6,1988,25.00,15.13,73.87,0.76,24.23,0.51,2.39,0.6385452521868797
7,6,1988,24.14,16.18,74.54,0.82,25.56,0.17,2.77,0.617198931645226
8,6,1988,20.38,15.04,83.40,0.98,22.05,1.32,3.70,0.3405985237472642
9,6,1988,19.39,16.07,85.88,0.95,10.33,1.88,3.99,0.2878971080827972
10,6,1988,19.63,15.14,88.56,1.78,16.46,4.13,4.24,0.2291452797039515
11,6,1988,20.03,14.94,83.90,2.10,16.99,7.11,3.87,0.3253324650978129
12,6,1988,20.37,14.74,82.59,2.29,16.85,0.75,3.60,0.35424003685939676
13,6,1988,18.47,12.63,66.75,2.76,22.14,0.02,4.92,0.5964521257456297
14,6,1988,18.33,12.35,76.38,2.03,21.75,1.44,4.15,0.41836567689592186
15,6,1988,19.19,11.01,81.33,1.32,13.15,0.66,2.92,0.33019412444239316
16,6,1988,19.55,11.31,70.79,1.81,21.45,0.03,3.97,0.5278164848845408
17,6,1988,20.11,12.54,76.35,1.67,19.31,1.58,3.80,0.45024210039649537
18,6,1988,24.72,12.41,70.36,1.91,29.27,0.00,4.76,0.6752381655561837
