Available from: "http://www.isa.ulisboa.pt/proj/clipick/climaterequest_fast.php?ar=5&lat=38.7087&lon=-9.1849&mod=hisafe&fmt=csv&tspan=d&sd=01&sm=01&sy=1981&ed=31&em=12&ey=2010&dts=knmievaluation"
Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind
29,3,1998,16.42,12.70,78.72,2.05,10.90,7.22,4.90
30,3,1998,16.82,12.63,69.81,2.10,11.92,0.02,4.99
31,3,1998,17.01,13.19,78.66,2.40,13.68,5.33,5.96
1,4,1998,17.27,13.63,84.48,1.51,11.81,0.30,4.04
2,4,1998,17.24,15.11,86.17,1.31,7.61,0.81,6.49
3,4,1998,17.15,12.57,83.17,1.60,9.06,2.67,6.32
4,4,1998,15.43,12.39,68.75,2.12,12.33,0.03,5.45
5,4,1998,16.44,10.94,70.00,2.76,18.78,2.28,5.47
6,4,1998,16.62,10.85,77.15,1.88,14.46,2.08,5.51
7,4,1998,15.80,10.03,71.71,2.31,15.02,1.28,5.15
8,4,1998,15.39,9.59,75.20,2.14,17.05,2.34,5.70
9,4,1998,13.53,10.00,72.72,1.65,6.81,2.91,7.15
10,4,1998,12.98,8.26,69.75,2.02,13.11,1.45,7.19
11,4,1998,13.45,7.41,67.01,2.33,19.38,0.89,5.67
12,4,1998,14.13,6.02,68.70,1.92,18.69,0.01,4.49
13,4,1998,15.63,7.09,71.17,1.87,20.09,0.04,4.35
14,4,1998,12.71,8.70,90.16,0.78,1.52,20.30,5.16
15,4,1998,16.13,8.30,75.57,2.51,18.64,2.79,4.80
16,4,1998,15.35,10.94,80.23,1.49,5.88,2.04,8.65
17,4,1998,15.71,7.17,69.04,2.54,17.17,0.15,5.11
18,4,1998,15.08,6.00,71.22,2.25,20.79,0.00,2.24
19,4,1998,16.29,10.48,88.72,1.28,8.91,5.27,3.97
20,4,1998,17.82,10.26,83.48,2.22,19.73,0.02,1.91
21,4,1998,17.34,7.76,82.20,2.41,22.50,0.05,2.74
22,4,1998,16.83,11.36,77.58,2.26,15.98,1.81,5.48
23,4,1998,17.89,10.54,77.46,1.89,15.88,0.02,3.19
24,4,1998,23.57,11.91,78.51,2.93,26.39,0.02,3.20
25,4,1998,22.14,10.54,78.81,2.68,26.55,0.02,3.16
26,4,1998,17.05,10.69,69.14,2.11,19.68,0.17,5.49
27,4,1998,16.17,11.62,76.61,1.30,10.34,2.77,4.77
28,4,1998,17.90,14.38,88.19,1.76,13.53,2.00,5.78
29,4,1998,17.16,12.29,67.36,2.56,19.02,0.61,7.49
30,4,1998,15.77,10.23,68.26,2.13,20.24,0.16,7.19
1,5,1998,18.70,11.26,70.99,2.23,25.30,0.37,7.60
2,5,1998,19.78,9.27,64.25,2.21,27.11,0.00,6.02
3,5,1998,18.28,10.43,67.04,1.68,28.25,0.00,7.47
4,5,1998,19.78,8.96,58.24,1.68,28.77,0.00,5.94
5,5,1998,22.36,10.27,65.85,1.41,28.72,0.00,6.01
6,5,1998,26.82,9.79,58.60,1.50,28.60,0.00,4.29
7,5,1998,26.14,11.40,54.81,1.25,28.44,0.00,2.67
8,5,1998,21.25,14.21,74.34,0.66,16.84,0.22,4.25
9,5,1998,18.48,12.75,69.74,0.85,18.73,0.16,1.95
10,5,1998,16.68,11.71,87.79,1.31,6.80,8.59,5.22
11,5,1998,17.97,11.83,92.04,2.75,12.02,26.61,9.66
12,5,1998,17.61,12.21,85.26,2.67,17.01,7.80,5.06
13,5,1998,17.26,11.15,89.24,1.95,12.76,8.39,2.00
14,5,1998,19.49,10.57,81.91,3.23,27.30,0.00,4.65
15,5,1998,20.72,13.35,85.90,2.87,23.00,0.12,4.68
16,5,1998,23.70,13.58,84.55,3.30,27.10,0.11,3.43
17,5,1998,25.66,13.27,80.99,3.42,26.59,0.05,3.21
18,5,1998,25.72,14.36,80.25,3.10,24.26,0.83,3.56
19,5,1998,24.27,14.98,87.21,2.46,15.56,5.44,3.73
20,5,1998,19.38,14.76,86.70,2.92,20.00,8.07,4.50
21,5,1998,18.93,14.58,85.33,2.62,20.17,0.16,2.06
22,5,1998,19.38,14.76,89.52,2.10,16.84,1.59,2.03
23,5,1998,21.93,14.34,89.21,2.62,21.72,0.94,1.79
24,5,1998,22.74,12.99,85.55,3.26,28.00,0.09,2.65
25,5,1998,21.54,13.68,81.65,3.02,28.67,0.01,2.56
26,5,1998,19.11,13.28,78.08,2.61,26.09,0.00,3.68
27,5,1998,20.35,14.02,72.25,2.68,27.50,0.74,6.12
28,5,1998,18.36,13.78,76.89,1.51,14.19,0.08,4.33
29,5,1998,17.27,14.16,92.38,0.86,3.91,15.16,4.96
30,5,1998,18.32,12.90,74.16,2.89,19.07,0.24,3.37
31,5,1998,17.28,12.80,93.34,0.49,0.94,17.16,6.27
1,6,1998,19.88,13.74,90.54,1.61,9.06,3.53,6.52
2,6,1998,18.79,11.45,77.44,3.37,27.08,0.01,3.49
3,6,1998,19.59,9.59,75.63,3.46,29.24,0.00,2.65
4,6,1998,23.91,11.88,76.26,2.99,21.76,4.90,1.89
5,6,1998,19.90,14.03,77.93,3.87,30.12,0.02,4.34
6,6,1998,19.48,14.30,92.52,1.57,11.39,1.75,4.22
7,6,1998,21.05,14.26,75.18,3.63,28.62,0.07,5.52
8,6,1998,27.49,13.18,70.43,3.89,29.53,0.00,4.79
9,6,1998,27.26,14.61,77.39,3.44,30.16,0.01,4.73
10,6,1998,21.61,14.52,74.06,2.58,27.37,0.04,6.43
11,6,1998,22.21,12.64,64.05,2.49,30.87,0.00,7.92
12,6,1998,28.03,12.61,52.68,2.77,31.18,0.00,6.19
13,6,1998,27.76,13.48,66.51,1.97,30.64,0.00,6.35
14,6,1998,22.89,15.00,68.20,1.37,30.54,0.00,7.55
15,6,1998,22.49,13.92,62.63,1.34,31.02,0.00,7.52
16,6,1998,27.01,14.17,60.57,1.49,31.28,0.00,5.98
17,6,1998,33.10,13.11,52.54,1.56,30.64,0.00,3.68
18,6,1998,36.13,18.20,54.17,1.33,30.36,0.00,2.32
19,6,1998,38.01,21.22,45.30,1.17,30.40,0.00,4.07
20,6,1998,24.99,19.61,69.86,0.68,27.96,0.01,4.26
21,6,1998,30.33,18.65,67.95,0.90,24.96,0.01,4.96
22,6,1998,33.71,17.46,58.75,1.03,26.86,0.04,3.77
23,6,1998,32.12,17.53,60.17,0.87,29.84,0.00,4.47
24,6,1998,27.05,16.66,64.26,0.63,30.40,0.00,8.21
25,6,1998,23.62,16.10,66.20,0.55,29.64,0.00,8.19
26,6,1998,24.02,15.12,62.26,0.65,30.62,0.00,6.41
27,6,1998,25.78,15.03,66.71,0.62,30.62,0.00,6.70
28,6,1998,27.06,15.84,68.02,0.63,30.68,0.00,6.97
29,6,1998,29.10,15.76,67.86,0.71,30.37,0.00,3.55
30,6,1998,28.07,17.40,70.91,0.71,28.94,0.09,3.69
1,7,1998,25.31,17.07,69.77,0.49,30.06,0.01,6.43
2,7,1998,23.36,15.24,59.77,0.55,29.34,0.04,6.13
3,7,1998,24.72,14.86,61.92,0.50,30.35,0.00,6.38
4,7,1998,30.09,15.85,59.16,0.62,30.63,0.00,5.80
5,7,1998,27.57,15.64,68.71,0.52,30.27,0.00,3.42
6,7,1998,22.75,17.64,78.63,0.48,23.30,0.19,6.03
7,7,1998,24.87,16.98,70.25,0.54,25.48,0.13,8.07
8,7,1998,29.85,16.85,61.69,0.63,30.27,0.00,7.39
9,7,1998,30.12,16.71,63.47,0.52,30.29,0.00,7.08
10,7,1998,31.42,16.57,63.39,0.54,30.29,0.01,6.73
11,7,1998,33.16,17.15,58.73,0.55,30.74,0.00,7.05
12,7,1998,34.62,17.16,60.87,0.56,30.41,0.00,6.42
13,7,1998,29.64,16.98,66.71,0.43,30.69,0.00,7.88
14,7,1998,29.29,17.25,64.13,0.45,29.38,0.00,7.16
15,7,1998,34.65,16.82,53.37,0.59,29.99,0.00,6.00
16,7,1998,35.24,16.59,55.04,0.56,30.08,0.00,5.11
17,7,1998,35.08,17.99,57.73,0.56,29.54,0.00,3.29
18,7,1998,31.91,18.54,58.57,0.50,29.91,0.00,2.98
19,7,1998,32.60,17.22,64.40,0.48,29.91,0.00,3.96
20,7,1998,23.80,17.22,75.31,0.26,20.85,0.02,4.70
21,7,1998,26.54,17.82,64.36,0.54,25.78,0.17,4.77
22,7,1998,29.98,16.89,66.72,0.47,28.84,0.00,5.55
23,7,1998,30.72,18.13,67.09,0.40,28.98,0.00,6.85
24,7,1998,28.69,17.46,65.60,0.37,29.27,0.00,7.87
25,7,1998,28.99,16.98,64.16,0.38,29.72,0.01,8.07
26,7,1998,27.87,16.63,65.04,0.37,29.63,0.00,7.27
27,7,1998,28.74,17.46,66.12,0.35,29.02,0.00,8.39
28,7,1998,35.60,17.34,54.80,0.51,28.95,0.00,5.65
29,7,1998,38.94,17.90,50.25,0.55,28.79,0.00,3.75
30,7,1998,39.29,19.45,49.53,0.50,28.40,0.00,6.15
31,7,1998,27.48,17.87,65.52,0.29,28.99,0.00,8.66
1,8,1998,26.40,16.64,60.15,0.29,28.94,0.00,10.14
2,8,1998,31.60,16.71,44.98,0.43,29.18,0.00,7.74
3,8,1998,35.48,19.18,29.98,0.46,29.01,0.00,6.77
4,8,1998,39.40,19.00,26.33,0.53,28.86,0.00,4.29
5,8,1998,32.09,20.25,42.52,0.39,28.38,0.00,3.28
6,8,1998,31.41,19.66,54.38,0.39,27.89,0.00,3.64
7,8,1998,31.08,18.80,60.57,0.37,27.52,0.00,3.25
8,8,1998,32.97,17.90,50.81,0.43,27.68,0.00,2.67
9,8,1998,34.01,18.56,49.83,0.43,27.41,0.00,3.20
10,8,1998,32.73,19.58,54.15,0.36,27.18,0.00,2.89
11,8,1998,31.78,19.56,69.49,0.51,25.33,0.23,3.29
12,8,1998,24.42,18.53,78.98,0.32,25.25,0.06,4.02
13,8,1998,29.36,18.89,71.46,0.34,26.09,0.00,5.56
14,8,1998,28.26,18.78,73.09,0.30,23.99,0.00,4.69
15,8,1998,27.53,17.71,75.14,0.28,25.76,0.00,4.42
16,8,1998,25.32,18.52,78.93,0.30,24.12,0.05,3.41
17,8,1998,26.19,18.43,77.79,0.40,23.55,0.16,4.15
18,8,1998,27.10,18.72,76.75,0.27,24.15,0.01,7.09
19,8,1998,26.52,18.21,75.10,0.27,25.95,0.00,8.48
20,8,1998,33.24,18.22,61.44,0.37,25.75,0.00,6.69
21,8,1998,32.88,19.76,49.75,0.39,25.94,0.00,3.92
22,8,1998,39.37,20.62,39.29,0.46,25.86,0.00,4.47
23,8,1998,35.72,21.11,48.62,0.38,25.67,0.00,5.07
24,8,1998,34.90,19.70,55.47,0.35,25.32,0.01,4.59
25,8,1998,30.91,18.71,65.14,0.32,25.27,0.00,2.86
26,8,1998,24.33,18.25,77.89,0.23,23.95,0.08,3.87
27,8,1998,23.30,18.23,79.16,0.38,15.70,0.33,5.30
28,8,1998,24.96,18.27,75.94,0.38,22.98,0.03,5.44
29,8,1998,25.10,16.94,73.39,0.30,23.43,0.00,4.46
30,8,1998,30.21,15.82,66.70,0.37,23.70,0.03,3.28
31,8,1998,30.52,17.23,60.27,0.32,23.29,0.00,4.12
1,9,1998,27.54,18.86,75.63,0.22,20.63,0.00,4.21
2,9,1998,24.84,19.37,83.78,0.35,14.22,0.38,3.18
3,9,1998,23.15,18.93,89.06,0.42,7.68,0.88,3.33
4,9,1998,24.88,19.56,76.13,0.86,19.32,0.34,4.53
5,9,1998,27.52,16.37,67.57,0.62,23.16,0.02,4.14
6,9,1998,24.73,15.57,80.12,0.29,20.76,0.03,3.38
7,9,1998,24.93,17.67,69.84,0.26,17.40,0.00,4.15
8,9,1998,28.15,16.08,66.89,0.30,22.87,0.00,4.82
9,9,1998,26.87,17.46,75.51,0.23,21.25,0.00,4.79
10,9,1998,23.87,16.92,66.93,0.25,16.09,0.10,6.31
11,9,1998,23.51,15.62,66.70,0.24,20.51,0.05,5.52
12,9,1998,23.97,17.36,68.79,0.65,19.31,0.66,7.79
13,9,1998,27.54,17.16,71.23,0.40,21.36,0.00,7.14
14,9,1998,30.06,17.24,67.78,0.33,22.01,0.01,6.58
15,9,1998,33.16,17.11,61.31,0.34,21.77,0.00,6.06
16,9,1998,33.66,17.25,59.05,0.31,22.06,0.00,5.14
17,9,1998,29.09,16.51,74.79,0.23,21.59,0.01,5.17
18,9,1998,29.53,17.10,73.87,0.27,20.85,0.00,2.85
19,9,1998,30.30,17.87,66.75,0.27,19.53,0.02,2.98
20,9,1998,28.81,20.17,66.15,0.26,20.26,0.00,4.01
21,9,1998,28.46,19.77,74.59,1.46,15.16,2.66,2.92
22,9,1998,25.77,20.02,81.76,1.13,15.12,3.95,3.14
23,9,1998,25.33,20.32,87.50,1.67,9.57,5.68,2.24
24,9,1998,21.91,17.95,89.39,1.27,7.94,1.29,2.37
25,9,1998,21.22,17.57,89.22,1.58,7.70,5.52,7.00
26,9,1998,21.31,16.88,78.85,2.15,11.45,0.68,5.55
27,9,1998,22.59,18.17,94.62,1.30,8.63,5.27,5.61
28,9,1998,22.34,19.38,93.24,1.41,7.40,3.83,6.04
29,9,1998,22.11,17.37,90.46,1.38,6.32,2.26,6.38
30,9,1998,20.44,14.74,70.38,2.16,11.62,0.10,3.63
1,10,1998,20.40,13.12,75.25,1.82,13.21,0.06,3.44
2,10,1998,21.57,11.08,74.21,1.95,19.10,0.00,1.70
3,10,1998,20.00,13.64,84.25,0.71,5.19,1.84,3.18
4,10,1998,21.34,15.69,85.14,1.22,7.03,1.12,4.59
5,10,1998,19.66,14.31,73.94,1.46,11.04,0.23,4.12
6,10,1998,19.50,13.15,70.41,1.58,15.76,0.02,5.02
7,10,1998,18.82,11.56,68.42,1.22,13.74,0.06,4.28
8,10,1998,18.75,10.76,69.41,1.06,16.88,0.00,5.60
9,10,1998,21.22,11.57,66.35,1.03,18.19,0.00,5.67
10,10,1998,22.09,12.11,72.87,0.81,17.29,0.21,4.77
11,10,1998,22.38,13.18,69.79,0.73,17.82,0.00,6.60
12,10,1998,26.75,12.83,68.96,0.71,17.03,0.00,4.14
13,10,1998,27.93,15.44,64.60,0.68,16.90,0.00,3.09
14,10,1998,25.10,15.09,67.32,0.51,16.76,0.00,2.74
15,10,1998,25.91,15.25,69.68,0.45,14.89,0.01,2.11
16,10,1998,22.32,14.78,85.52,0.34,15.20,0.06,2.05
17,10,1998,20.59,15.10,82.55,0.38,11.90,0.15,2.22
18,10,1998,20.50,13.57,77.41,0.50,8.05,0.59,4.01
19,10,1998,19.74,11.53,63.39,0.55,16.40,0.00,5.50
20,10,1998,20.85,9.53,70.25,0.51,16.47,0.00,2.01
21,10,1998,21.12,9.85,74.47,0.41,16.26,0.00,1.50
22,10,1998,23.28,9.67,75.58,0.38,15.75,0.00,1.49
23,10,1998,23.40,12.93,86.56,0.37,13.26,0.17,2.39
24,10,1998,20.48,16.23,88.31,0.30,7.10,0.27,2.10
25,10,1998,20.76,16.71,90.96,0.29,5.46,0.44,3.97
26,10,1998,22.69,13.62,73.87,0.74,14.58,0.30,4.80
27,10,1998,23.41,10.94,71.89,0.59,15.16,0.00,1.88
28,10,1998,25.17,11.67,66.38,0.49,14.59,0.00,2.44
29,10,1998,24.53,12.10,72.29,0.32,13.66,0.00,3.84
30,10,1998,24.61,12.03,79.96,0.38,13.47,0.07,1.98
31,10,1998,20.39,12.23,84.21,0.27,12.80,0.11,2.36
1,11,1998,19.35,13.05,84.12,0.17,5.73,0.13,2.69
2,11,1998,19.70,16.07,85.71,0.32,6.24,0.50,3.55
3,11,1998,17.36,16.28,94.98,0.57,0.82,10.60,5.46
4,11,1998,17.08,9.62,81.42,1.46,7.89,3.82,4.08
5,11,1998,17.78,8.16,69.64,1.63,13.77,0.00,4.09
6,11,1998,18.54,7.56,70.14,1.48,13.56,0.00,3.88
7,11,1998,21.04,11.61,83.74,1.03,11.08,0.04,2.33
8,11,1998,20.67,12.15,86.22,0.99,12.21,0.00,2.36
9,11,1998,19.96,12.51,92.28,0.68,9.50,0.09,2.00
10,11,1998,20.72,12.66,90.00,0.79,9.63,0.13,1.98
11,11,1998,21.48,14.23,89.30,0.81,9.24,0.23,3.19
12,11,1998,19.36,12.13,83.03,0.75,6.25,0.42,2.05
13,11,1998,18.80,12.11,90.91,0.29,3.54,0.83,3.04
14,11,1998,18.53,11.36,78.03,1.06,10.08,0.28,3.95
15,11,1998,18.74,10.09,73.05,0.87,11.88,0.00,2.14
16,11,1998,19.03,8.22,81.72,0.68,11.44,0.21,2.08
17,11,1998,20.30,11.11,83.29,0.68,11.16,0.02,2.76
18,11,1998,16.99,10.29,83.78,0.44,8.41,0.00,3.97
19,11,1998,18.64,8.50,78.14,0.58,11.37,0.00,3.77
20,11,1998,19.08,7.79,65.54,0.64,11.44,0.00,3.87
21,11,1998,17.76,7.49,73.75,0.44,11.13,0.00,2.25
22,11,1998,18.09,7.08,78.56,0.37,11.05,0.00,2.40
23,11,1998,17.81,9.32,80.20,0.34,9.81,0.02,4.16
24,11,1998,17.05,7.08,67.16,0.42,11.11,0.00,3.48
25,11,1998,16.10,6.50,83.63,0.13,7.47,0.00,4.27
26,11,1998,18.33,9.53,77.66,0.30,10.47,0.00,4.27
27,11,1998,18.30,6.78,70.70,0.38,10.84,0.00,3.29
28,11,1998,16.84,7.65,84.14,0.18,9.96,0.02,4.48
29,11,1998,15.88,8.94,65.64,0.40,10.58,0.00,6.79
30,11,1998,15.91,7.87,71.85,0.27,10.13,0.02,6.06
1,12,1998,13.69,4.07,59.78,0.33,10.90,0.00,4.48
2,12,1998,14.63,3.39,57.03,0.30,10.42,0.00,5.24
3,12,1998,11.33,1.20,56.32,0.28,10.81,0.00,3.41
4,12,1998,12.55,1.66,64.02,0.23,10.58,0.00,2.93
5,12,1998,14.01,2.49,77.06,0.21,10.00,0.00,1.23
6,12,1998,13.46,3.97,72.68,0.21,10.36,0.00,2.26
7,12,1998,13.97,2.61,71.21,0.22,10.40,0.00,2.64
8,12,1998,14.02,2.07,72.03,0.21,10.29,0.00,1.80
9,12,1998,15.13,3.06,80.91,0.15,7.62,0.00,2.35
10,12,1998,16.05,5.17,84.91,0.17,8.34,0.02,3.03
11,12,1998,15.91,6.48,81.56,0.17,8.90,0.00,2.54
12,12,1998,16.05,4.61,79.15,0.22,9.70,0.00,1.93
13,12,1998,18.16,4.80,73.58,0.22,9.93,0.00,2.60
14,12,1998,18.55,4.47,69.71,0.27,9.99,0.00,2.52
15,12,1998,18.16,5.77,77.26,0.20,9.60,0.00,2.78
16,12,1998,17.39,6.01,82.22,0.16,9.71,0.00,2.12
17,12,1998,15.90,4.52,87.21,0.14,8.16,0.00,1.33
18,12,1998,15.55,6.79,86.17,0.16,8.29,0.05,1.94
19,12,1998,16.87,6.38,91.10,0.11,6.93,0.13,2.16
20,12,1998,15.17,6.34,86.86,0.16,4.90,0.03,2.83
21,12,1998,15.11,6.65,77.03,0.35,8.34,0.23,3.34
22,12,1998,14.19,3.95,74.88,0.26,9.51,0.00,2.16
23,12,1998,11.11,6.91,63.75,0.24,2.83,0.00,3.18
24,12,1998,14.32,4.11,67.16,0.28,9.69,0.00,3.71
25,12,1998,14.81,3.44,72.34,0.22,9.82,0.00,3.67
26,12,1998,14.94,3.59,82.24,0.16,9.65,0.00,1.77
27,12,1998,13.70,6.62,90.43,0.20,2.27,2.00,3.35
28,12,1998,13.25,7.81,76.20,0.77,5.31,9.26,2.89
29,12,1998,14.51,8.80,89.66,0.71,1.59,17.03,6.43
30,12,1998,12.25,7.68,80.90,0.97,6.46,2.66,3.87
31,12,1998,13.40,5.76,86.38,1.24,4.26,18.23,7.15
1,1,1999,13.33,5.28,77.86,0.51,3.42,0.58,1.99
2,1,1999,16.68,8.94,84.12,0.99,6.91,2.73,3.48
3,1,1999,14.76,8.53,87.40,0.56,4.25,0.26,1.99
4,1,1999,13.51,8.89,91.18,0.56,3.99,0.86,3.80
5,1,1999,17.60,8.22,85.26,0.71,10.15,0.00,4.60
6,1,1999,18.00,7.57,86.44,0.63,9.81,0.00,3.45
7,1,1999,18.20,5.53,82.52,0.91,10.25,0.00,3.04
8,1,1999,15.68,5.43,89.98,0.55,8.31,0.06,2.09
9,1,1999,14.32,6.33,85.47,0.90,4.60,2.14,5.26
10,1,1999,11.72,4.68,83.72,0.71,8.13,0.82,1.94
11,1,1999,11.49,3.83,74.59,1.29,10.50,0.34,5.42
12,1,1999,8.70,0.85,66.20,1.19,11.11,0.00,4.35
13,1,1999,11.00,0.79,75.21,0.80,9.05,0.00,2.09
14,1,1999,14.33,4.03,87.68,0.65,10.33,0.00,3.34
15,1,1999,13.89,5.13,87.52,0.65,9.99,0.13,1.50
16,1,1999,13.88,6.27,89.64,0.55,2.47,11.55,5.87
17,1,1999,11.96,7.23,79.68,1.47,5.95,3.81,5.81
18,1,1999,12.02,4.29,79.96,0.82,10.08,0.00,1.01
19,1,1999,12.40,5.26,86.90,0.56,5.59,0.13,2.67
20,1,1999,14.13,10.00,91.06,0.58,2.73,25.11,5.03
21,1,1999,11.75,7.03,90.07,0.82,6.46,5.61,2.91
22,1,1999,13.97,5.54,79.79,1.21,11.39,0.00,4.76
23,1,1999,15.07,5.66,82.54,1.04,11.54,0.00,3.28
24,1,1999,14.16,5.47,88.74,0.69,9.50,0.05,1.47
25,1,1999,15.16,4.21,89.94,0.81,11.47,0.02,2.26
26,1,1999,14.39,7.49,87.51,0.61,5.36,0.15,1.95
27,1,1999,15.54,9.28,86.87,1.09,9.49,0.95,3.98
28,1,1999,16.25,7.15,91.37,0.70,10.32,0.04,2.53
29,1,1999,18.06,6.73,86.40,1.08,12.10,0.14,2.58
30,1,1999,16.62,5.41,79.21,1.19,12.57,0.00,3.84
31,1,1999,9.61,2.60,55.55,1.82,13.53,0.00,5.58
1,2,1999,11.84,1.81,60.05,1.68,13.22,0.00,6.85
2,2,1999,12.06,2.66,69.42,1.27,13.39,0.00,4.32
3,2,1999,13.34,2.44,75.50,1.22,13.40,0.00,4.27
4,2,1999,15.95,2.58,78.13,1.07,13.47,0.00,2.79
5,2,1999,19.43,3.88,82.44,1.08,12.22,0.11,3.34
6,2,1999,16.29,4.37,82.71,1.03,13.64,0.08,2.61
7,2,1999,14.44,6.09,79.92,1.17,13.42,0.00,5.83
8,2,1999,14.79,6.20,77.68,1.19,13.99,0.00,4.43
9,2,1999,13.89,8.09,85.02,0.60,3.69,2.89,4.99
10,2,1999,12.97,4.55,74.90,1.35,13.31,0.10,4.00
11,2,1999,12.69,2.43,71.57,1.23,14.97,0.00,2.49
12,2,1999,13.85,2.69,77.25,1.13,13.72,0.00,2.40
13,2,1999,15.11,5.84,76.18,1.27,14.82,0.00,3.21
14,2,1999,16.43,4.45,78.60,1.19,15.13,0.00,3.13
15,2,1999,16.52,3.94,77.96,1.20,15.41,0.00,2.84
16,2,1999,17.27,4.72,83.54,1.05,15.12,0.00,3.47
17,2,1999,19.14,6.20,77.53,1.24,15.62,0.02,3.61
18,2,1999,18.21,5.55,72.67,1.27,15.92,0.00,3.76
19,2,1999,18.73,5.30,78.77,1.10,16.14,0.00,2.62
20,2,1999,16.30,6.84,80.67,0.94,16.08,0.00,5.10
21,2,1999,17.60,8.60,81.92,0.80,12.83,0.02,6.13
22,2,1999,17.08,10.31,84.44,0.63,9.05,0.00,5.89
23,2,1999,17.67,8.78,76.05,1.08,16.57,0.00,5.94
24,2,1999,15.41,8.46,83.34,0.60,6.32,1.03,5.33
25,2,1999,17.25,7.36,71.47,1.25,17.18,0.00,6.20
26,2,1999,17.46,6.02,69.76,1.16,17.05,0.01,3.31
27,2,1999,13.01,8.10,83.86,0.62,4.61,1.52,4.76
28,2,1999,17.73,5.62,69.44,1.31,17.77,0.00,4.48
1,3,1999,18.49,5.35,69.20,1.26,18.01,0.00,3.02
2,3,1999,15.99,5.23,79.41,0.87,17.78,0.01,3.67
3,3,1999,14.54,9.69,81.68,0.63,4.09,2.23,5.14
4,3,1999,13.46,8.55,71.94,1.10,10.64,0.84,4.85
5,3,1999,13.32,7.34,73.34,0.95,10.88,0.09,3.00
6,3,1999,13.37,6.28,76.56,0.75,9.07,0.31,2.74
7,3,1999,13.44,5.19,77.88,0.72,10.82,0.00,1.80
8,3,1999,13.89,6.70,75.42,0.68,8.20,0.05,3.93
9,3,1999,15.56,11.88,88.49,0.89,4.55,9.94,7.91
10,3,1999,15.76,11.27,84.15,1.88,9.75,11.59,7.55
11,3,1999,14.83,10.69,86.14,2.31,12.29,11.27,7.95
12,3,1999,14.20,7.69,78.88,2.01,12.99,5.26,5.25
13,3,1999,14.79,6.80,73.92,2.01,17.37,0.15,3.55
14,3,1999,17.69,4.35,74.14,2.28,20.77,0.00,4.27
15,3,1999,19.50,6.61,68.16,2.47,20.76,0.00,4.69
16,3,1999,21.77,6.88,69.02,2.40,20.80,0.00,3.75
17,3,1999,21.39,9.34,71.18,2.23,20.54,0.00,3.57
18,3,1999,21.94,7.65,71.27,2.20,21.26,0.00,2.77
19,3,1999,23.02,8.70,78.93,1.97,19.97,0.04,2.70
20,3,1999,21.29,8.74,60.53,2.29,21.69,0.00,4.47
21,3,1999,20.74,7.57,63.20,2.06,22.14,0.00,4.53
22,3,1999,16.65,9.29,73.52,1.43,20.87,0.01,7.27
23,3,1999,17.67,6.55,66.21,1.67,22.74,0.00,3.69
24,3,1999,19.07,5.73,70.99,1.49,22.84,0.00,2.72
25,3,1999,15.26,7.55,87.28,0.71,9.94,0.95,2.38
26,3,1999,15.16,6.25,72.96,1.13,13.71,0.27,3.97
27,3,1999,15.04,9.47,71.15,1.35,12.53,0.98,4.74
28,3,1999,17.19,7.95,73.72,1.51,21.45,0.05,2.56
29,3,1999,18.69,7.67,80.35,1.42,22.72,0.01,1.80
30,3,1999,19.82,9.52,77.26,1.34,21.66,0.13,1.83
31,3,1999,17.00,9.37,81.21,0.86,14.74,4.55,5.20
1,4,1999,16.77,11.39,73.48,1.75,16.89,0.09,3.49
2,4,1999,17.73,10.19,73.00,1.51,16.78,0.03,2.54
3,4,1999,24.17,8.47,66.78,2.02,23.65,0.01,3.75
4,4,1999,26.74,9.78,64.35,1.76,23.72,0.00,3.37
5,4,1999,28.02,11.42,60.68,1.42,23.81,0.00,3.23
6,4,1999,26.61,12.22,66.70,0.92,21.63,0.01,4.37
7,4,1999,26.11,12.55,60.32,0.83,24.68,0.00,5.99
8,4,1999,26.97,13.00,36.78,0.91,25.26,0.00,6.22
9,4,1999,26.87,13.19,49.40,0.76,24.53,0.00,5.08
10,4,1999,23.50,11.61,62.60,0.63,24.57,0.00,3.99
11,4,1999,27.53,12.04,59.26,0.70,25.05,0.00,5.13
12,4,1999,22.62,10.99,64.49,0.51,25.64,0.02,6.39
13,4,1999,19.49,10.78,59.68,0.49,25.48,0.00,8.45
14,4,1999,16.52,9.90,66.18,0.41,17.74,0.27,7.73
15,4,1999,14.49,8.29,55.46,0.57,23.37,0.11,6.09
16,4,1999,15.52,9.47,77.86,0.88,10.55,2.23,7.31
17,4,1999,16.39,8.77,62.21,1.26,16.70,0.26,5.09
18,4,1999,18.47,8.58,64.75,1.06,24.90,0.00,4.41
19,4,1999,18.35,7.90,73.26,0.76,24.21,0.00,3.27
20,4,1999,18.09,13.36,87.63,0.48,10.35,2.16,6.21
21,4,1999,18.71,13.25,75.02,1.41,22.34,0.17,5.01
22,4,1999,18.22,11.60,72.47,1.00,20.19,0.03,3.64
23,4,1999,18.97,10.60,71.30,1.28,22.50,0.91,5.17
24,4,1999,18.90,8.08,72.09,0.94,27.02,0.00,3.02
25,4,1999,18.31,11.34,78.58,0.70,18.52,0.86,4.98
26,4,1999,16.48,11.39,70.30,0.74,12.37,0.52,5.05
27,4,1999,15.37,10.50,80.27,2.37,17.50,8.21,4.20
